time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
24,18.825,7530,0.544100403215,0.420093053807,4744.95104276,0.346549155913,234.42401941,1215263.51875,133.135793026,73,0.19122744468,-1.24535273844,-0.552132365033,3.59571584467
24.5,18.8,7520,0.522621122363,0.421175023422,4750.8542642,0.346980299751,239.650230634,1215697.92755,133.183383825,72,0.677010216819,-1.01987457351,-1.95236182484,2.94111393592
25,18.775,7510,0.49185939966,0.422201883199,4756.10421423,0.347363731685,244.56882463,1215962.16266,133.21233158,63,0.33135603964,-0.701712790957,-0.95444340165,2.02122509646
25.5,18.75,7500,0.378260179429,0.423193958145,4760.93202914,0.347716332832,248.351426425,1216115.70697,133.229152823,54,1.04521311013,0.444374318976,-3.00746104942,-1.27862771977
26,18.725,7490,0.582826497574,0.424275937164,4766.74015403,0.348140531262,254.1796914,1216516.76278,133.2730897,71,-0.0201400793711,-1.59091919908,0.0578856957813,4.57254726128
26.5,18.7,7480,0.578392064518,0.425320570779,4772.09680414,0.348531756072,259.963612046,1216799.57998,133.30407318,84,-0.427270540034,-1.53594152579,1.22660409436,4.40936593492
27,18.675,7470,0.40090640841,0.426277729413,4776.44195807,0.348849105906,263.97267613,1216821.79567,133.306506975,49,0.33608984898,0.248924550766,-0.963863126459,-0.713884089275
27.5,18.65,7460,0.587462492393,0.427351756809,4782.06615869,0.349259871362,269.847301054,1217167.10344,133.344336486,74,-0.250424302408,-1.60648110049,0.717436132645,4.60237914939
28,18.625,7450,0.51093300761,0.42842972169,4787.70213989,0.349671497217,274.95663113,1217512.36243,133.382160652,63,0.526651121043,-0.830426308524,-1.50701812716,2.37627425483
28.5,18.6,7440,0.412583396038,0.42945328988,4792.69871506,0.350036423828,279.08246509,1217692.11351,133.401852926,61,0.870741208068,0.163577852229,-2.48887051834,-0.467560384295
29,18.575,7430,0.490912951103,0.430544787307,4798.42165454,0.350454400711,283.991594601,1218053.48432,133.441442192,71,0.813809969344,-0.609142826204,-2.32354212456,1.73918859424
29.5,18.55,7420,0.54713521362,0.431625057207,4803.98688671,0.350860859386,289.462946737,1218371.76062,133.476310323,71,0.0938800382286,-1.1605065224,-0.267725639438,3.309514532
30,18.525,7410,0.476999108951,0.432665375858,4809.07565266,0.351232519183,294.232937827,1218566.27764,133.49762025,68,0.318774855996,-0.448542252013,-0.908069683396,1.27772819315
30.5,18.5,7400,0.642255996794,0.433792715316,4815.09914,0.351672446685,300.655497795,1218994.61618,133.544546032,79,-0.399072621737,-2.09027344618,1.1354952408,5.94752789546
31,18.475,7390,0.593375835569,0.434911800878,4820.99731273,0.352103221789,306.589256151,1219388.01628,133.587644202,78,-0.0355856320349,-1.59023963269,0.101127770194,4.51916627393
31.5,18.45,7380,0.399699928264,0.435931833988,4825.76540225,0.352451460871,310.586255433,1219492.65144,133.5991073,57,0.771090238666,0.357215715672,-2.18887265288,-1.01401842742
32,18.425,7370,0.603688926051,0.437022390626,4831.28252837,0.352854406104,316.623144694,1219783.72602,133.630995401,80,-0.519763138494,-1.67212176575,1.47386591501,4.74155070599
32.5,18.4,7360,0.468713119708,0.438054177342,4836.11811785,0.35320757507,321.310275891,1219899.86545,133.643718827,62,0.148458284325,-0.311751590671,-0.420524793243,0.883071455434
33,18.375,7350,0.587865341333,0.439203380881,4842.21727422,0.353653029084,327.188929304,1220331.73784,133.691031753,77,0.220502951282,-1.49236966012,-0.623893735161,4.22252888716
33.5,18.35,7340,0.534009905579,0.440272675057,4847.40215237,0.35403170847,332.52902836,1220530.11323,133.712764376,69,-0.155220900451,-0.94272223124,0.438672454594,2.66424350057
34,18.325,7330,0.468904056575,0.441346193673,4852.60139944,0.354411437294,337.218068926,1220729.22835,133.73457804,63,0.510206496931,-0.280949696139,-1.44035975217,0.793146769274
34.5,18.3,7320,0.507727249858,0.442462683905,4858.24026928,0.354823274122,342.295341424,1221035.95115,133.76818045,70,0.561597347748,-0.658231868689,-1.58367135367,1.85617499565
35,18.275,7310,0.493828515362,0.443510965009,4863.09773133,0.355178040559,347.233626578,1221143.37142,133.779948666,64,-0.0808231075027,-0.508420206048,0.227670303791,1.43216694261
35.5,18.25,7300,0.46794844146,0.444604378651,4868.41794623,0.355566604311,351.913110992,1221364.1522,133.804135868,66,0.640730484212,-0.238911274889,-1.80298364212,0.672284417798
36,18.225,7290,0.547663998406,0.445724382374,4873.99612126,0.355974008272,357.389750977,1221646.64246,133.83508353,74,0.101535051233,-1.02499992967,-0.285394956907,2.88107217366
36.5,18.2,7280,0.635175640094,0.446847979264,4879.57993356,0.356381823953,363.741507377,1221927.47636,133.865849733,75,-0.767944104024,-1.88889835786,2.15606883326,5.30324389135
37,18.175,7270,0.647643162004,0.448059405131,4886.08781296,0.356857129197,370.217938997,1222436.42668,133.921606779,77,0.031447779552,-2.00189911988,-0.0881830119154,5.61354399122
37.5,18.15,7260,0.547059402442,0.449195451227,4891.73846386,0.357269826458,375.688533022,1222727.60604,133.953506358,78,0.180056875497,-0.984323572677,-0.504271331788,2.75671871754
38,18.125,7250,0.472244946151,0.450284400253,4896.84285275,0.357642627282,380.410982483,1222879.25892,133.97012039,67,0.381939428404,-0.225053707145,-1.06849286624,0.629597948583
38.5,18.1,7240,0.589771281561,0.451420323211,4902.42471007,0.35805030018,386.308695299,1223147.17812,133.999471748,77,-0.315855496144,-1.38919300591,0.882656469063,3.88209231251
39,18.075,7230,0.540808273069,0.452542845288,4907.82715714,0.358444869788,391.71677803,1223367.29266,134.023585962,68,-0.00563565584324,-0.888270593557,0.0157311760901,2.47948801552
39.5,18.05,7220,0.436054968983,0.453609923406,4912.59547048,0.358793125218,396.07732772,1223426.47981,134.030070093,66,0.407763649232,0.170210809894,-1.13703861778,-0.474628536356
40,18.025,7210,0.464268890106,0.454702463731,4917.60714525,0.359159154634,400.720016621,1223543.50289,134.042890325,61,0.368985864281,-0.101130458213,-1.02788409379,0.281719164494
40.5,18,7200,0.643678597806,0.45588657785,4923.57504078,0.359595021967,407.156802599,1223895.39298,134.081440948,81,-0.468890449008,-1.88384487949,1.30473105902,5.24197268223
41,17.975,7190,0.485847603113,0.456935611284,4928.05056769,0.359921893638,412.01527863,1223873.38388,134.079029786,65,-0.382949114075,-0.294368303661,1.06446174029,0.818238730116
