time,Lx,V,P_impulse,P_IG,U,T,W_cum,PV_gamma(IG),T*V^(gamma-1),events,alpha_upper,alpha_IG,sigma_upper,sigma_IG
39.7,19.804,7921.6,0.447701926579,0.383181237598,4553.11273763,0.332538178325,35.5925024187,1206217.84928,132.144812585,63,-0.014145764171,-0.0645631155996,0.0425407926626,0.194161735002
40.2,19.8015,7920.6,0.435213395117,0.383268316119,4553.57253697,0.332571759931,36.0277158138,1206238.13468,132.147034913,61,0.0245859481965,-0.051988620887,-0.0739304791053,0.156330909814
40.7,19.799,7919.6,0.53458926978,0.3833638285,4554.13226429,0.332612639811,36.5623050836,1206284.86393,132.152154243,71,0.0251380427886,-0.151273200682,-0.0755821778093,0.454830873186
41.2,19.7965,7918.6,0.506713383424,0.383454123937,4554.62973871,0.332648973028,37.069018467,1206315.07597,132.155464063,68,-0.00923896329494,-0.123304410041,0.0277754288437,0.37069449871
41.7,19.794,7917.6,0.36054991448,0.383530471343,4554.96128986,0.332673187983,37.4295683815,1206301.31969,132.153957022,56,-0.0289987578649,0.022942381111,0.0871720786236,-0.0689662315655
42.2,19.7915,7916.6,0.442226458405,0.38360865897,4555.3144644,0.332698982209,37.8717948399,1206293.27045,132.153075202,63,-0.089051915847,-0.0586568953811,0.267675505038,0.176313041058
42.7,19.789,7915.6,0.497980248894,0.383688934139,4555.69219061,0.332726569574,38.3697750888,1206291.70215,132.152903391,64,-0.120254043847,-0.114331454582,0.361435005089,0.343634097837
43.2,19.7865,7914.6,0.345390000606,0.383762817672,4555.99379512,0.332748597365,38.7151650894,1206269.95833,132.15052129,54,-0.0437854915994,0.0383358733667,0.131591661942,-0.115213535444
43.7,19.784,7913.6,0.460020264399,0.383817502353,4556.06727993,0.332753964353,39.1751853538,1206187.80364,132.141520995,61,-0.386535455597,-0.0762301056071,1.16163476396,0.229090344627
44.2,19.7815,7912.6,0.483115622168,0.383851655992,4555.8969198,0.332741522042,39.658300976,1206041.09055,132.125448132,65,-0.653475746164,-0.0992810435419,1.96387732005,0.298367293457
44.7,19.779,7911.6,0.431079246758,0.383963341839,4556.64656294,0.33279627249,40.0893802228,1206137.90433,132.136054375,59,0.318563887117,-0.0471717525485,-0.957312686775,0.141755293046
45.2,19.7765,7910.6,0.436383862044,0.38406695832,4557.30012073,0.332844005312,40.5257640848,1206209.24888,132.143870386,64,0.217173929827,-0.0523687158502,-0.652526408241,0.157348398517
45.7,19.774,7909.6,0.434448287843,0.384145588414,4557.65691918,0.332870064212,40.9602123726,1206202.02146,132.143078599,63,-0.0776498332622,-0.050342016634,0.233282836632,0.151242159175
46.2,19.7715,7908.6,0.533994863004,0.384271441962,4558.57368885,0.332937020804,41.4942072356,1206342.95994,132.158518837,71,0.382774803548,-0.149786354368,-1.14980694007,0.449939202329
46.7,19.769,7907.6,0.547597260791,0.384394956879,4559.46234152,0.333001923862,42.0418044964,1206476.41322,132.173139047,75,0.341055412377,-0.163264067581,-1.02428432849,0.490327435835
47.2,19.7665,7906.6,0.385246628413,0.384455903202,4559.60856639,0.333012603446,42.4270511248,1206413.38578,132.1662342,60,-0.239021766769,-0.000821199799643,0.71776742689,0.00246601167384
47.7,19.764,7905.6,0.48512868678,0.384533711273,4559.95456176,0.333037873339,42.9121798116,1206403.19976,132.165118291,68,-0.13913331475,-0.100633881653,0.4177860976,0.302180946221
48.2,19.7615,7904.6,0.553829382072,0.384652304012,4560.78390344,0.333098444599,43.4660091937,1206520.85962,132.178008284,71,0.275512305087,-0.169236379955,-0.827194967961,0.508113355773
48.7,19.759,7903.6,0.323307184133,0.38470722821,4560.85807332,0.333103861621,43.7893163778,1206438.72004,132.169009645,47,-0.249137312892,0.0613725807501,0.747932904362,-0.184246077136
49.2,19.7565,7902.6,0.597488171413,0.384822339524,4561.64553049,0.333161373831,44.3868045492,1206545.23579,132.180678767,72,0.189969000811,-0.212723392627,-0.570250376885,0.638554681552
49.7,19.754,7901.6,0.409349638622,0.384898464009,4561.97055483,0.333185112097,44.7961541879,1206529.40995,132.178944998,54,-0.0843253007143,-0.0244892388903,0.25309745754,0.0735030180469
50.2,19.7515,7900.6,0.438695546959,0.38498917169,4562.46817478,0.333221455944,45.2348497348,1206559.20877,132.182209549,62,0.0589244072373,-0.0537517319551,-0.176842216338,0.161318133803
50.7,19.749,7899.6,0.526747438849,0.385064879551,4562.78778376,0.333244798697,45.7615971737,1206541.90949,132.180314361,75,-0.207138463592,-0.141720415244,0.621602255626,0.425289095306
51.2,19.7465,7898.6,0.506417086021,0.385177656865,4563.54636077,0.333300201634,46.2680142597,1206640.65854,132.191132619,65,0.252159929292,-0.121295822612,-0.756617870262,0.363953889242
51.7,19.744,7897.6,0.480827936292,0.385266321627,4564.01895252,0.333334717538,46.748842196,1206663.75888,132.193663331,72,-0.00823618323421,-0.095605949764,0.0247097264105,0.286831508565
52.2,19.7415,7896.6,0.464305661849,0.385351391373,4564.44869567,0.333366103978,47.2131478578,1206675.5062,132.194950285,67,-0.0345625153752,-0.0789968078409,0.103682234249,0.236978282587
52.7,19.739,7895.6,0.490231341335,0.385409994468,4564.56472848,0.333374578475,47.7033791992,1206604.30335,132.187149797,66,-0.374198533357,-0.104850649761,1.12247097921,0.314517030444
53.2,19.7365,7894.6,0.411531336462,0.385512662719,4565.20240065,0.333421151085,48.1149105356,1206670.97035,132.194453369,55,0.226140838545,-0.0260700116442,-0.678291202297,0.0781948968433
53.7,19.734,7893.6,0.403588641642,0.385615622469,4565.84321629,0.333467953278,48.5184991773,1206738.43539,132.201844368,55,0.23722699154,-0.018024502844,-0.711443596809,0.0540554725699
54.2,19.7315,7892.6,0.497479828336,0.385721228414,4566.51505107,0.333517020966,49.0159790056,1206814.06509,132.21012983,73,0.174354952209,-0.111811406936,-0.522815232552,0.335274140358
54.7,19.729,7891.6,0.456302152585,0.385795015625,4566.80991795,0.333538556672,49.4722811582,1206790.04586,132.207498451,62,-0.161435265794,-0.0705440324895,0.484023434347,0.211508710382
55.2,19.7265,7890.6,0.373670823484,0.385885545009,4567.30272217,0.3335745488,49.8459519817,1206818.31013,132.210594887,56,0.119133391628,0.0121694540025,-0.357160999089,-0.0364839302443
55.7,19.724,7889.6,0.491264410067,0.385982694571,4567.87360063,0.333616243107,50.3372163917,1206867.17591,132.215948281,68,0.079614047794,-0.105330293581,-0.238654516098,0.315742647705
56.2,19.7215,7888.6,0.491779760502,0.38607182878,4568.34934277,0.333650989101,50.8289961522,1206890.87827,132.218544946,66,-0.0160376185299,-0.105752501567,0.0480695522147,0.316971961044
56.7,19.719,7887.6,0.527882051311,0.38617178833,4568.95289645,0.333695069854,51.3568782036,1206948.31815,132.224837659,73,0.0756716263809,-0.141760246284,-0.226783766429,0.424847781393
